2.523031830787658691e-01,1.213129088282585144e-01,-1.079090833663940430e-01,-2.386994063854217529e-01,-4.631445109844207764e-01,1.807353943586349487e-01,-1.329211145639419556e-01,3.077402710914611816e-01,5.848413705825805664e-01,2.609237134456634521e-01,-3.801802396774291992e-01,8.882376551628112793e-02,-7.452307343482971191e-01,-7.766007445752620697e-03,7.376505061984062195e-03,2.658765316009521484e-01,-6.806937456130981445e-01,-4.671755731105804443e-01,1.604107767343521118e-01,-7.302411645650863647e-02,-1.243940815329551697e-01,-1.280163824558258057e-01,4.235662817955017090e-01,3.123445510864257812e-01,7.203099131584167480e-01,-4.077036082744598389e-01,-3.241138756275177002e-01,4.365341365337371826e-01,-2.998251318931579590e-01,6.411618590354919434e-01,-5.114764571189880371e-01,6.153540611267089844e-01,6.831090152263641357e-02,7.047410607337951660e-01,-1.260202378034591675e-01,1.539719849824905396e-01,-2.486073821783065796e-01,-2.209410071372985840e-01,-1.678996980190277100e-01,-2.127795368432998657e-01,4.915793612599372864e-02,-2.779928147792816162e-01,-1.493532508611679077e-01,-5.784273743629455566e-01,9.256294369697570801e-02,-2.137227207422256470e-01,-4.005841612815856934e-01,-1.730834394693374634e-01,-6.683175563812255859e-01,-4.191563725471496582e-01,-1.227311119437217712e-01,-8.490531146526336670e-02,-3.785939216613769531e-01,-7.025704383850097656e-01,4.066330567002296448e-02,7.408385723829269409e-02,3.679705858230590820e-01,1.317470520734786987e-01,-1.551206130534410477e-02,1.215564385056495667e-01,2.231428623199462891e-01,3.839048445224761963e-01,-2.315054880455136299e-03,2.975243330001831055e-01
-2.048494070768356323e-01,2.447151392698287964e-01,3.213754296302795410e-01,1.047261357307434082e-01,-2.574396133422851562e-01,-1.545601189136505127e-01,1.259192675352096558e-01,-6.596268713474273682e-02,4.396433830261230469e-01,-1.571313738822937012e-01,5.053290724754333496e-02,1.260148882865905762e-01,-4.545714855194091797e-01,2.379346191883087158e-01,-1.853440105915069580e-01,3.705880343914031982e-01,1.689444631338119507e-01,-5.474117994308471680e-01,1.728829741477966309e-01,-2.034091949462890625e-02,-3.553013503551483154e-01,-5.084521770477294922e-01,1.803180277347564697e-01,-1.129122003912925720e-01,3.500179946422576904e-01,2.591917514801025391e-01,-6.906461715698242188e-01,1.161729767918586731e-01,-3.885085880756378174e-01,5.690205097198486328e-01,-3.893245160579681396e-01,8.804228901863098145e-02,-5.098531767725944519e-02,2.855766117572784424e-01,-1.308488845825195312e-01,-5.670288205146789551e-02,-1.281145513057708740e-01,-6.843602061271667480e-01,6.706534884870052338e-03,-3.312969505786895752e-01,-2.590081989765167236e-01,-2.173556983470916748e-01,-6.030680611729621887e-02,-6.700874567031860352e-01,6.008471846580505371e-01,3.269600272178649902e-01,4.052565395832061768e-01,1.097396388649940491e-01,-1.841420978307723999e-01,-2.847405970096588135e-01,-3.079722821712493896e-01,3.881911933422088623e-01,-5.996474623680114746e-02,-4.893177747726440430e-01,5.912032723426818848e-01,-3.583206236362457275e-02,-2.142321169376373291e-01,-2.401441894471645355e-02,2.198416739702224731e-01,-9.319006651639938354e-02,-2.606399953365325928e-01,6.941813826560974121e-01,4.850262105464935303e-01,8.193040639162063599e-02
-3.300316333770751953e-01,3.312472403049468994e-01,2.257148623466491699e-01,7.631566375494003296e-02,-1.670933812856674194e-01,-6.202418357133865356e-03,-3.280317783355712891e-02,3.256049007177352905e-02,4.489076435565948486e-01,3.008475303649902344e-01,1.912309378385543823e-01,-3.821829101070761681e-03,-4.060833156108856201e-01,6.624600291252136230e-02,-1.750228852033615112e-01,3.901436626911163330e-01,1.744981855154037476e-01,-4.897318780422210693e-01,-5.220208689570426941e-02,2.456804364919662476e-01,-3.962971270084381104e-02,-6.019600033760070801e-01,3.607776165008544922e-01,-1.343946307897567749e-01,6.232871413230895996e-01,-7.153932005167007446e-02,-8.133617639541625977e-01,6.543177366256713867e-02,-1.837125569581985474e-01,4.198166131973266602e-01,-2.069485634565353394e-01,2.060429602861404419e-01,-1.903234049677848816e-02,3.892445862293243408e-01,-6.650081276893615723e-02,-1.789519041776657104e-01,-1.713773161172866821e-01,-6.340250372886657715e-01,2.163034677505493164e-01,-3.170276582241058350e-01,-7.445644587278366089e-02,-1.764583736658096313e-01,1.128336340188980103e-01,-8.738425970077514648e-01,5.602485537528991699e-01,2.832425236701965332e-01,1.105854660272598267e-01,2.681361734867095947e-01,-3.586861193180084229e-01,-3.435854315757751465e-01,-2.716388702392578125e-01,6.233376860618591309e-01,-1.835736632347106934e-01,-5.579726696014404297e-01,2.368076443672180176e-01,-1.615209430456161499e-01,-8.763311803340911865e-02,1.523737423121929169e-02,-6.004797667264938354e-02,-2.721739709377288818e-01,-2.640636265277862549e-01,8.176919817924499512e-01,4.318208992481231689e-01,-9.636203944683074951e-02
-4.565212726593017578e-01,2.860363721847534180e-01,1.954890936613082886e-01,-8.935487866401672363e-01,-2.619390785694122314e-01,-2.714440822601318359e-01,-3.744841217994689941e-01,-4.113209843635559082e-01,5.169168114662170410e-01,-2.945249974727630615e-01,1.308278292417526245e-01,-5.422546267509460449e-01,-3.652884960174560547e-01,-1.241596564650535583e-01,-1.724748760461807251e-01,1.005497649312019348e-01,1.897904723882675171e-01,-4.343344271183013916e-01,4.831256270408630371e-01,-3.082586824893951416e-01,9.076063288375735283e-04,-4.771956205368041992e-01,1.623363494873046875e-01,-4.568628370761871338e-01,2.495464533567428589e-01,-7.138378173112869263e-02,-5.702101439237594604e-02,8.523732423782348633e-02,-2.085343599319458008e-01,1.609240025281906128e-01,-4.471760094165802002e-01,5.219517350196838379e-01,4.329072535037994385e-01,1.337064057588577271e-01,-3.308955952525138855e-02,1.870610862970352173e-01,5.958291292190551758e-01,-9.636362642049789429e-02,3.042040467262268066e-01,-2.957552373409271240e-01,-3.817779719829559326e-01,-6.205310225486755371e-01,-5.989249795675277710e-02,-3.250826597213745117e-01,3.952882885932922363e-01,3.323818147182464600e-01,1.752240210771560669e-01,-3.929778337478637695e-01,1.537913978099822998e-01,-6.550225615501403809e-01,2.002695202827453613e-01,3.169699609279632568e-01,-5.973488464951515198e-02,-4.596575796604156494e-01,7.905510663986206055e-01,2.313952147960662842e-01,-3.768818676471710205e-01,-6.829340755939483643e-02,2.744334340095520020e-01,-3.437777161598205566e-01,4.953217804431915283e-01,7.887492775917053223e-01,-3.047980368137359619e-01,-1.843703091144561768e-01
-4.287746548652648926e-01,5.563538670539855957e-01,3.168749809265136719e-01,-9.912680983543395996e-01,-3.346514105796813965e-01,-3.889646828174591064e-01,-3.501219451427459717e-01,-2.876040339469909668e-01,3.910551965236663818e-01,-3.654460608959197998e-01,1.815745979547500610e-01,-3.030678033828735352e-01,-3.620704114437103271e-01,-7.076007872819900513e-02,1.164912246167659760e-03,2.238075286149978638e-01,3.308717533946037292e-02,-4.095452427864074707e-01,2.228341698646545410e-01,-2.936503589153289795e-01,2.962470054626464844e-01,-4.995960593223571777e-01,3.374726176261901855e-01,-3.056281507015228271e-01,3.065082132816314697e-01,-1.360280364751815796e-01,-2.152021229267120361e-01,3.472585380077362061e-01,-4.026978313922882080e-01,1.622727364301681519e-01,-2.759598493576049805e-01,4.440675079822540283e-01,4.393359124660491943e-01,-5.164733156561851501e-02,-1.204028725624084473e-01,-6.714759767055511475e-02,2.838756740093231201e-01,-1.491611897945404053e-01,4.436742365360260010e-01,-1.870194375514984131e-01,-4.327433183789253235e-02,4.548459872603416443e-02,3.332655727863311768e-01,-2.866085469722747803e-01,5.319898724555969238e-01,2.030182927846908569e-01,1.400564052164554596e-02,-4.776697978377342224e-02,3.199092149734497070e-01,-6.741585135459899902e-01,3.247354626655578613e-01,4.127588570117950439e-01,2.335988879203796387e-01,-3.388028442859649658e-01,7.603683471679687500e-01,1.428979784250259399e-01,-4.210195839405059814e-01,2.629173696041107178e-01,2.485057115554809570e-01,-3.756522834300994873e-01,2.203240990638732910e-01,8.566263318061828613e-01,-1.872075945138931274e-01,-1.029556319117546082e-01
-3.270820379257202148e-01,1.608551144599914551e-01,5.692792125046253204e-03,-6.645224690437316895e-01,-2.106247693300247192e-01,-3.888826370239257812e-01,-1.986318826675415039e-01,-3.943542242050170898e-01,8.290606141090393066e-01,-3.257025182247161865e-01,2.222034521400928497e-02,-4.281384348869323730e-01,-2.483511418104171753e-01,-1.906202286481857300e-01,-3.354238569736480713e-01,2.379629164934158325e-01,2.473188340663909912e-01,-5.985725522041320801e-01,4.931977689266204834e-01,-2.842704653739929199e-01,1.994104385375976562e-01,-5.026506781578063965e-01,8.146314322948455811e-02,-3.338990509510040283e-01,1.590255051851272583e-01,-1.128290966153144836e-01,-5.349074676632881165e-02,1.838714480400085449e-01,-2.357756346464157104e-01,4.222650527954101562e-01,-3.088991940021514893e-01,4.181204140186309814e-01,5.293189883232116699e-01,9.729844331741333008e-02,-8.999840915203094482e-02,9.935358911752700806e-02,6.303052902221679688e-01,2.686260826885700226e-02,1.865803897380828857e-01,-3.953035771846771240e-01,-2.617697715759277344e-01,-6.019546985626220703e-01,-5.257622599601745605e-01,-4.084931313991546631e-01,4.360023438930511475e-01,4.367401003837585449e-01,2.518664598464965820e-01,-4.418628811836242676e-01,2.993313074111938477e-01,-5.832557678222656250e-01,2.322927303612232208e-02,5.344145298004150391e-01,-4.656645655632019043e-02,-4.420939385890960693e-01,8.747431039810180664e-01,1.457390785217285156e-01,-3.862295150756835938e-01,2.248579636216163635e-02,2.656119465827941895e-01,-4.002514779567718506e-01,5.535613298416137695e-01,7.130724191665649414e-01,-3.254089057445526123e-01,-2.590032517910003662e-01
-4.137887656688690186e-01,4.335332214832305908e-01,-4.088169336318969727e-02,-5.325084328651428223e-01,-2.686034739017486572e-01,-3.284045755863189697e-01,3.640674799680709839e-02,-3.644345104694366455e-01,7.296752929687500000e-01,-3.181103244423866272e-02,-1.852792501449584961e-01,-1.585964709520339966e-01,-4.160879552364349365e-01,1.968334056437015533e-02,-3.223060071468353271e-01,1.431187689304351807e-01,2.145254164934158325e-01,-4.365835189819335938e-01,7.527524977922439575e-02,-7.747165560722351074e-01,2.045004814863204956e-01,-4.277386963367462158e-01,4.136146306991577148e-01,-6.720833182334899902e-01,1.283481568098068237e-01,6.060948967933654785e-02,-1.298761516809463501e-01,2.179439216852188110e-01,-2.202187478542327881e-01,3.506346940994262695e-01,1.172761153429746628e-02,4.069270491600036621e-01,1.845457404851913452e-01,-1.566487848758697510e-01,-2.246738076210021973e-01,-1.300274208188056946e-02,4.732662439346313477e-01,-2.921616733074188232e-01,4.209646582603454590e-01,-3.096041679382324219e-01,-1.041811034083366394e-01,-3.859611749649047852e-01,1.294963359832763672e-01,-3.531399369239807129e-01,8.422238230705261230e-01,3.131932392716407776e-02,2.353980541229248047e-01,-4.255071580410003662e-01,5.206033587455749512e-01,-6.783167719841003418e-01,-4.182637855410575867e-02,6.592512130737304688e-01,2.258135378360748291e-01,-5.103381276130676270e-01,5.937252044677734375e-01,-4.958976060152053833e-03,-2.928390204906463623e-01,1.805014908313751221e-03,1.475006937980651855e-01,-3.098276853561401367e-01,2.627931833267211914e-01,8.778871297836303711e-01,-1.161212623119354248e-01,-3.627695441246032715e-01
-2.033860683441162109e-01,2.602782845497131348e-01,3.947448432445526123e-01,1.040996015071868896e-01,-3.953320682048797607e-01,-2.567054927349090576e-01,3.429700434207916260e-02,2.588997781276702881e-01,5.209395289421081543e-01,-2.223821729421615601e-01,4.176167026162147522e-02,7.891189306974411011e-02,-5.255193710327148438e-01,4.588543176651000977e-01,-2.331725656986236572e-01,1.984809190034866333e-01,2.121796458959579468e-01,-7.136464715003967285e-01,1.132742837071418762e-01,-8.656692504882812500e-02,-5.497884154319763184e-01,-4.424807131290435791e-01,2.597377002239227295e-01,1.669199788011610508e-03,2.840237021446228027e-01,5.892042070627212524e-02,-7.218601703643798828e-01,1.013823449611663818e-01,-2.187832146883010864e-01,5.330660939216613770e-01,-2.065480798482894897e-01,1.229311451315879822e-01,2.235373482108116150e-03,4.995910823345184326e-01,-5.960645526647567749e-02,7.203838229179382324e-02,-3.531836569309234619e-01,-3.650564849376678467e-01,1.362883299589157104e-01,-4.839675426483154297e-01,-2.494608461856842041e-01,1.368714123964309692e-02,-1.579318493604660034e-01,-6.438314318656921387e-01,3.262322545051574707e-01,2.742151021957397461e-01,3.640514016151428223e-01,-4.127771407365798950e-02,-3.915905058383941650e-01,-2.978576123714447021e-01,-8.942019939422607422e-02,5.528393387794494629e-01,8.449983596801757812e-02,-6.214112043380737305e-01,4.468578994274139404e-01,-1.160090565681457520e-01,-5.694095790386199951e-02,-8.811789005994796753e-02,1.715614050626754761e-01,9.875758551061153412e-03,-3.239671885967254639e-01,8.013124465942382812e-01,3.693810403347015381e-01,-6.240947544574737549e-02
5.997940525412559509e-02,2.269488424062728882e-01,-1.743091456592082977e-02,-6.388539075851440430e-01,6.881239823997020721e-03,-1.179059147834777832e-01,5.882476568222045898e-01,-1.220437169075012207e+00,-1.943876892328262329e-01,-4.618600010871887207e-01,-6.335112452507019043e-01,1.135159850120544434e+00,1.369408220052719116e-01,6.289672851562500000e-01,-7.799801230430603027e-01,9.440630674362182617e-01,9.766071438789367676e-01,6.374964118003845215e-01,1.228687465190887451e-01,5.181140825152397156e-02,-9.019780904054641724e-03,-1.351143270730972290e-01,4.065206348896026611e-01,-2.742678523063659668e-01,5.406907200813293457e-01,3.932829797267913818e-01,-5.042666792869567871e-01,7.946219444274902344e-01,6.169455647468566895e-01,6.227651834487915039e-01,-2.969125807285308838e-01,7.782840728759765625e-01,-3.032105863094329834e-01,3.193108737468719482e-01,1.599788665771484375e-01,-3.480183184146881104e-01,5.623220205307006836e-01,-1.057299971580505371e-01,5.666617155075073242e-01,-2.482457160949707031e-01,-4.446472525596618652e-01,7.292206883430480957e-01,-3.329255878925323486e-01,-1.604844443500041962e-02,1.307351231575012207e+00,7.062971591949462891e-01,3.805789351463317871e-01,-9.539492428302764893e-02,-4.588083326816558838e-01,-3.771417140960693359e-01,-3.638859689235687256e-01,7.307389378547668457e-02,2.713140249252319336e-01,3.512450158596038818e-01,7.655748128890991211e-01,-1.909433305263519287e-01,-4.845437705516815186e-01,5.706811547279357910e-01,-2.240664809942245483e-01,1.461363583803176880e-01,6.594185233116149902e-01,4.210545718669891357e-01,2.618801295757293701e-01,-4.253046810626983643e-01
2.215236127376556396e-01,-2.109206318855285645e-01,-4.987497627735137939e-02,-5.891418084502220154e-02,-4.795290827751159668e-01,6.868486106395721436e-02,-5.007873103022575378e-02,-2.648556828498840332e-01,2.021217644214630127e-01,2.607884109020233154e-01,-5.396417975425720215e-01,7.762662768363952637e-01,9.248828142881393433e-02,5.172280073165893555e-01,-3.534842431545257568e-01,5.743575096130371094e-02,1.599820405244827271e-01,4.166269600391387939e-01,-2.212974615395069122e-02,-2.045112289488315582e-02,2.232999056577682495e-01,9.753039479255676270e-02,1.203899756073951721e-01,-8.733800053596496582e-02,8.886170983314514160e-01,-1.733408421277999878e-01,-1.639550775289535522e-01,1.434496697038412094e-02,1.240411493927240372e-02,4.544083178043365479e-01,-9.459737688302993774e-02,1.058164954185485840e+00,-1.081021502614021301e-01,2.356225997209548950e-01,-3.753698617219924927e-02,2.480220422148704529e-02,3.759968280792236328e-01,1.820956468582153320e-01,5.823736190795898438e-01,-1.698069274425506592e-01,-3.230379521846771240e-01,2.321332395076751709e-01,-1.359230875968933105e-01,-7.546295523643493652e-01,5.213693380355834961e-01,4.317997992038726807e-01,-3.875535726547241211e-01,-3.503377437591552734e-01,-2.530273497104644775e-01,-1.542126387357711792e-01,-3.155454993247985840e-01,1.199227422475814819e-01,1.490756571292877197e-01,8.619810454547405243e-03,9.126961827278137207e-01,3.121064305305480957e-01,-1.194310858845710754e-01,2.499859780073165894e-01,8.074431121349334717e-02,2.952270209789276123e-01,-1.245986148715019226e-01,5.391614437103271484e-01,1.547530144453048706e-01,-6.714346408843994141e-01
